Cargo,Local,Empresa,Descrição,Rating
ANALISTA DE DADOS SÊNIOR,"Home office in São Paulo, SP",CARPEDIEM CONSULTORIA,"
Desenvolvimento (programação) de macros (Access e Excel VBA) para controles e/ou processos internos;
Proficiência em ferramenta e linguagem SAS Guide;
Postado há 22 dias·","4,5"
ANALISTA DE DADOS,"São Paulo, SP",Carreira Smilink,"
Manipular bases de dados para execução dos estudos planejados;
Conhecimento em MS Power BI ou outra ferramenta de visualização de dados;
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS E INSIGHTS (CIENTISTA DE DADOS),Home office,Carreiras - brMalls,"
Conhecimento em bancos de dados relacionais (SQL é obrigatório);
Vivência com área de Business Inteligence;
Conhecimento de ferramentas de versionamento (Git).
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS,"Manaus, AM",INSTITUTO DE PESQUISAS ELDORADO,"Atuar na análise estatística de dados coletados automaticamente de smartphones; Buscar correlações entre dados, buscando identificar causa raiz de problemas…Postado há 13 dias·","4,5"
ANALISTA DE DADOS HOSPITALAR,"Bento Gonçalves, RS",Tacchini Sistema de Saúde,"
Venha fazer parte da nossa equipe.
Acompanhar on time indicadores críticos de gestão e acionar gestores.
70% na Graduação de Enfermagem na UNIFTEC unidade de…
Postado há 20 dias·",Sem informacao
ANALISTA DE DADOS SÊNIOR,"São Paulo, SP",Experian,"
Navegará por todas as bases de dados de escopo da área, contribuindo em todo o ciclo.
Portanto, acreditamos que trabalhar conectados como um time único e em um…
PostedHoje·","3,6"
ANALISTA DE DADOS - CALL CENTER,"Belém, PA",A Fórmula,"
Estabelecer rotinas de controle diário de performance do time comercial utilizando coleta, pré-processamento e análise de dados;
Postado há 8 dias·","3,6"
ANALISTA DE DADOS,"Home office in Barueri, SP",GeekHunter,"
Você terá entre outras atribuições, a missão de criar consultas baseadas em SQL para gerar maillings para ações de CRM.
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS SR,"Home office in São Paulo, SP",Stone - LinkedIn,"
Disseminar uma cultura data-driven dentro da diretoria de Riscos e Compliance;
Definir prioridades e apoiar na gestão dos recursos do time;
Postado há 16 dias·",Sem informacao
ANALISTA DE DADOS SR (TODAS AS LOCALIDADES),"Home office in Curitiba, PR",NZN,"
Domínio de SQL para manipulação de dados estruturados;
Atuação com construção de modelos de machine learning usando frameworks como Sklearn, pytorch, Pycaret.
Postado há 13 dias·",Sem informacao
ANALISTA DE DADOS JR (PLANEJAMENTO COMERCIAL),Home office,MadeiraMadeira,"
Experiência prática no uso de ferramentas de BI (Looker, Tableau, PowerBI, etc.).
Conhecimento básico sobre plataformas cloud (preferencialmente plataforma AWS)…
Postado há 30+ dias·","3,3"
ANALISTA DE DADOS,"Curitiba, PR",Hilab,"
Experiência com ferramentas de Business Intelligence (Metabase, PowerBI, Tableau ou outros);
Conhecimento de Microsoft Excel/Google Sheets.
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS PL (WEB ANALYTICS),Home office,MadeiraMadeira,"
Fazer interface com time de implementação traduzindo requisitos de negócio em linguagem técnica.
Conhecimento profundo em ambientes digitais (Web e Apps).
Postado há 30+ dias·","3,3"
ANALISTA DE DADOS,"Serra, ES+1 local",RH Open,"
Conhecimento em Power BI - SQL.
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS SÊNIOR - DATA ANALYTICS (ZAP+),Home office,ZAP+,"
Experiência em análise de dados e gestão de KPIs no mercado digital;
Experiência com ferramentas de visualização de dados como Tableau, Power BI, ou similares;
Postado há 19 dias·",Sem informacao
ANALISTA DE DADOS,"Home office in Itajaí, SC",Truppe Desenvolvimento em Recursos Humanos e...,"
Conhecimento em Python, MySQL, SQL Server, Azure Data Factory, Blob Storage, PySpark, API REST;
Conhecimento em metodologias ágeis será um diferencial.
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS,"São Paulo, SP",MSX Matriz,"
Conhecimento em SQL e Excel/VBL.
Fazer coaching para a equipe.
Treinar o time para o uso das novas ferramentas disponivieis quando solicitado.
Postado há 7 dias·",Sem informacao
ANALISTA DE DADOS SENIOR - EXPERT EM TABLEAU,Home office,Belo Investment Research,"
Verificação da precisão dos dados.
Tableau - 2 anos de experiência.
Experiência com programação em alguma linguagem moderna de alto nível (R, Python,…
EmployerAtiva 5 dias atrás·",Sem informacao
ANALISTA DE DADOS SÊNIOR,"São Paulo, SP",Paytec Tecnologia em Pagamentos Brasil,"
Noções em modelagem de dados em nuvem.
Contribuir no processo de reunir, modelar, interpretar e analisar volumes de dados suportando a construção de Dashboards…
Postado há 13 dias·",Sem informacao
ANALISTA DE DADOS PARA AUDITORIA INTERNA,"Recife, PE",Gente & Gestão - Veneza,"
Participação em projetos de monitoramento contínuo com enfoque em ciência de dados.
Estudante de curso de Engenharia, sistema de informação, Ciência de dados ou…
Postado há 8 dias·",Sem informacao
ANALISTA DE DADOS - ESPECIALISTA QLIK SENSE OU POWER BI,Home office,DOJO Technology,"
Participação de lucros no final do ano.
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS PLENO,"Home office in São Paulo, SP",Ativa,"
Banco de dados no SQL.
Conhecimento nas ferramentas databricks, AWS GLUE, AWS Lambda;
Nas linguagens spark, scala, psypark e R;
Day off no mês de Aniversário;
Postado há 30+ dias·","3,8"
ANALISTA DE DADOS,"Osasco, SP",SBT,"
Trabalhar com sua liderança para priorizar demandas de dados;
Auxiliar na construção de uma área de dados, no time de Inteligência de Mercado;
Postado há 30+ dias·","4,2"
ANALISTA DE DADOS SR - 100% REMOTO,"Home office in São Paulo, SP",Projeto Maior,"
Fundada em 2003, com a vocação de apoiar empresas que se utilizam de Outsourcing em TI, disponibilizando Inteligência & Tecnologia.
Postado há 9 dias·",Sem informacao
ANALISTA DE DADOS PLENO,"Fortaleza, CE",Hapvida Saúde,"
Atualizar estrutura de dados no sistema de elaboração do orçamento (Hyperion), analise e extração de dados no mesmo;
Faça seu cadastro e envie seu currículo!
Postado há 4 dias·","4,1"
ANALISTA DE DADOS,"Gaspar, SC",LINCE PARTICIPAÇÕES E EMPREENDIMENTOS LTDA.,"
O Grupo Lince é composto pelas empresas Lince, Circulo e Plasvale.
O Elvis, que é nosso cãolega de trabalho.
Postado há 7 dias·",Sem informacao
ANALISTA DE DADOS PL / SR,"São Paulo, SP",Kroton,"
Suporte as áreas de Estratégia e Cobrança no desenvolvimento de análise de dados e estatística, otimização e demais problemas que envolvam dados e analytics.
Postado há 8 dias·","4,1"
ANALISTA DE DADOS,"Colombo, PR+3 locais",Jobbol,"
Integração Excel e Access, usando linguagem VBA.
Postado há 2 dias·",Sem informacao
ANALISTA DE DADOS - (CLT- HÍBRIDO),"Campinas, SP",Facti,"
Experiência com modelagem de dados em MongoDB.
Experiência em tratamento de dados estruturados e não estruturados mediante o uso de ferramentas ETL.
Postado há 30+ dias·","3,1"
ANALISTA DE DADOS SÊNIOR,"São Paulo, SP",Banco Master,"
Analisar e minerar dados , recomendando ações que agreguem ao negócio;
Criar e manter reports e dashboards sobre os dados extraídos;
Postado há 8 dias·",Sem informacao
ANALISTA DE DADOS PL,"Santo André, SP",Coop Cooperativa de Consumo,"
Construir a análise de resultados das campanhas promocionais, análises de mercado com dados internos e dados externos dos institutos de pesquisas de mercado…
Postado há 19 dias·","4,4"
ANALISTA DE DADOS SENIOR,"Home office in São Paulo, SP",IdealHKS,"
Monitoramento de mídias sociais (“social listening”) – operação de ferramentas de monitoramento, coleta e categorização de menções, análise de indicadores.
Postado há 4 dias·",Sem informacao
ANALISTA DE DADOS,"Curitiba, PR",Oportunidades OVD!,"
Contribuir com a maturidade dos dados da empresa.
Graduação completa em áreas correlatas de tecnologia.
Conheça e desenvolva em PL SQL.
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS (BI),"Belo Horizonte, MG",TANGARÁ FOODS IMPORTADORA E EXPORTADORA S/A,"
Realizar através de técnicas consistentes o tratamento de grande volume de dados;
Atuação anterior com criações de Dash no Power BI e com tratamento de dados…
EmployerAtiva 16 dias atrás·",Sem informacao
ANALISTA DE DADOS JÚNIOR ( WEB ANALYTICS) - VERTICAL CRO,Brasil,Luizalabs,"
Bom conhecimento com manipulação de dados em planilhas (Excel ou Google Sheets);
Orientar e influenciar a construção de evoluções na experiência dos usuários…
Postado há 4 dias·","2,5"
ANALISTA DE DADOS EPIDEMIOLÓGICOS,"Porto Alegre, RS",Hospital Moinhos de Vento,#NossoJeitoRedefineHistórias Sobre a oportunidade: ANALISTA DE DADOS EPIDEMIOLÓGICOS Responsável pela manutenção dos indicadores clínico-assistenciais da…Postado há 12 dias·,"4,5"
ANALISTA DE DADOS,"Rio de Janeiro, RJ",Unic rh,"
Experiência com softwares de pesquisas (KoBo Collect, Microsoft Forms, Typeform, Google Forms, outros);
Será um diferencial conhecimento teórico e experiência…
Postado há 15 dias·",Sem informacao
ANALISTA DE DADOS SÊNIOR,"São Paulo, SP",Porto Seguro,"
Gestão e tratamento de dados em banco estruturados (SQL server,.
Assegurar a disponibilidade, segurança e qualidade de todos os processos (ETL, dashboards, etc)…
Postado há 1 dia·","4,5"
ANALISTA DE DADOS E NEGÓCIO (FARMACÊUTICO),"Brasília, DF",BuscarVagas,"
Baseadas no entendimento científico aceito de novos medicamentos e materiais; e sobre sobre questões baseadas na rentabilidade dos insumos faturáveis.
Postado há 5 dias·",Sem informacao
ANALISTA DE DADOS - SANTA MARIA,"Brasília, DF",Jobbol,"Empresa de Atacado admite Analista de Dados em Brasília (Santa Maria) para atuar em Tempo integral, Comercial. Coletar e converter dados em insights para…Postado há 12 dias·",Sem informacao
ANALISTA DE DADOS,"Fortaleza, CE",Grupo Accord,"
Benefícios: *Alimentação; Vale transporte; Plano de saúde e odontológico.
Ter conhecimento em CONSULTAS SQL e POWER BI.
EmployerAtiva 8 dias atrás·","4,5"
ANALISTA DE DADOS PLENO,"Home office in Rio de Janeiro, RJ",AddTech,"
Análise e desenvolvimento em aplicações de BI (Data Wafehouse, Data Marts, Integração de Dados, Mineração de Dados).
Postado há 27 dias·","3,0"
ANALISTA DE DADOS SÊNIOR (NEGÓCIOS),Remoto híbrido,Autopass,"
Responsável pela modelagem dos dados para visualização;
Experiência em modelagem de dados voltada para reports e análises.
Postado há 26 dias·","4,5"
ANALISTA DE DADOS E BUSINESS INTELLIGENCE - PLENO | CURITIBA...,"Curitiba, PR",NOVARE RH,"
﻿﻿﻿﻿Contribuir com a maturidade dos dados da empresa;
Desenvolva ETL (coleta, combinação e transformação de dados).﻿.
Ferramentas de relatório e dashboards;
Postado há 5 dias·",Sem informacao
ANALISTA DE DADOS,"Maringá, PR",Medfórmula Farmácia de Manipulação,"
Obter dados de relatórios e extrair informações para o Excel;
Postado há 4 dias·",Sem informacao
ANALISTA DE DADOS JR,"Jaraguá do Sul, SC",Grupo Malwee,"
Pensar em melhorias para os processos já existentes na área, com base em dados coletados.
""O Grupo Malwee respeita e incentiva a diversidade e inclusão.
Postado há 30+ dias·","4,2"
ANALISTA DE DADOS,"São Paulo, SP",Grupo Aval,"
Linguagem TSQL, Excel (VBA é um diferencial), PowerBI, Operações de CallCenter preferencialmente cobrança.
Postado há 23 dias·","3,9"
ANALISTA DE DADOS JR.(INFORMAÇÕES GERENCIAIS/MIS),"São Paulo, SP",PagBank PagSeguro,"
No Pags todas as pessoas são bem-vindas , sem distinção de gênero, orientação sexual, etnia, cultura, religião, deficiência etc.
Postado há 18 dias·","3,9"
ANALISTA DE DADOS DE RECURSOS HUMANOS JR,"Santo André, SP",Bridgestone do Brasil,"
Limpar e organizar dados para descartar informações irrelevantes.
Minerar de dados de fontes primárias e secundárias.
Experiência na área de análise de dados.
Postado há 22 dias·","3,6"
ANALISTA DE DADOS,"Canoas, RS",32325206/0001-88,"
Ajudar no gerenciamento de projetos internos do time de Análise de Dados.
EmployerAtiva 5 dias atrás·",Sem informacao
ANALISTA DE DADOS SR - COMPLIANCE.,"São Paulo, SP",C6 Bank,"Análise de PLD/FT para o processo KYC, KYE, KYS e KYP e análise de atipicidades nas transações bancárias para identificação e comunicação indícios de lavagem…Postado há 30+ dias·","3,7"
ANALISTA DE DADOS COM FOCO EM VENDAS GROWTH - SELF SERVICE,Home office,Clicksign,"
Clicksigner responsável pela geração e extração de dados da área de Vendas atuando no planejamento e desenvolvimento de integrações entre sistemas,…
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS,"Barueri, SP",Vertem,"
No nosso time, você terá a oportunidade de trabalhar na equipe responsável em criar soluções baseadas em Power BI e Reporting Services.
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS - DATA ANALYTICS,"São Paulo, SP",Supermercado Justo,"
R ou Python para análise de dados.
Experiência no design de ferramentas e relatórios usando linguagens do tipo SQL, especificamente em DQL (Data query language)…
Postado há 9 dias·",Sem informacao
ANALISTA DE DADOS,"Rio de Janeiro, RJ",Logicalis,"
Conhecimentos de análise de dados em soluções com data warehouse / data lake Azure.
Postado há 30+ dias·","3,5"
ANALISTA DE DADOS (BI),"São Paulo, SP+1 local",J&T Express Brasil,"
Chegamos para revolucionar o mercado de entregas expressas no país.
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS PL,"Osasco, SP",LETS,"
Manipular bases de dados extensas;
Programar em SQL para trabalhar com tabelas na nuvem;
Postado há 7 dias·",Sem informacao
ANALISTA DE DADOS SQL (REMOTO),"Home office in Rio de Janeiro, RJ",GeekHunter,"
Ensino superior cursando ou completo em Administração, Economia, Marketing / Publicidade ou semelhantes.
Há cerca de 5 anos criou uma área de inovação Digital…
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS PLENO | SQUAD CRO,Home office,Contabilizei,"
Conhecimento intermediário de bancos de dados relacional (SQL);
Reunir, modelar, interpretar e analisar dados; explicando as variações e tendências, agregando…
Postado há 30+ dias·","3,4"
ANALISTA DE DADOS SR (DF | SP),Home office,Cateno,"
Experiência com Queries SQL e desenvolvimento em metodologia Ágil.
Conhecimentos de modelos de arquivos como JSON, PARQUET, AVRO, ORC etc.
Postado há 21 dias·",Sem informacao
ANALISTA DE DADOS PLENO,"Belo Horizonte, MG",RECRUTAMENTO EXTERNO,"
Basear em dados de comportamento e consumo de clientes para sugerir novas parcerias para o MB, que façam sentido e que entreguem valor para o cliente.
Postado há 5 dias·",Sem informacao
ANALISTA DE DADOS PLENO,"Belo Horizonte, MG",RECRUTAMENTO EXTERNO,"
Conhecimento de banco de dados para identificação, extração, organização, exportação de dados e construção de análises relevantes para o negócio.
Postado há 5 dias·",Sem informacao
ANALISTA DE DADOS PLENO,"Jundiaí, SP",INEX,"
Processar dados em streaming (realtime, near realtime).
Extrair, tratar e carregar bases de dados em ambiente de DataWarehouse;
Postado há 30+ dias·","3,2"
ANALISTA DE DADOS PLENO (1 VAGA),"Home office in Belo Horizonte, MG",Pottencial Seguradora,"
Estruturar o banco de dados (Data Warehouse) a ser utilizado pelo BI através de ferramentas de ETL, visando a correta disponibilização das informações da Cia.;
Postado há 30+ dias·","4,2"
ANALISTA DE DADOS (DATA ANALYTICS) JÚNIOR - EXCLUSIVO PCD,"Home office in Curitiba, PR",I-cherry,"
Trabalhamos no modelo híbrido, com flexibilidade de escolha da quantidade de dias a se trabalhar no escritório que fica em Curitiba (bairro Campinha do Siqueira…
Postado há 6 dias·",Sem informacao
ANALISTA DE DADOS EPIDEMIOLÓGICOS,"Brasília, DF",Divulga Vagas,"Informações Gerais: Atividades: Realizar análise de informações em saúde, leitura e codificação de prontuário, validação de banco de dados, análise relatórios…Postado há 8 dias·",Sem informacao
ANALISTA DE DADOS PLENO/SÊNIOR,"Home office in Belo Horizonte, MG",Sympla,"
Apoiar as equipes de negócio no mapeamento de requisitos de dados e informações para os diversos projetos em cada ciclo de Planejamento Estratégico;
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS | PLENO/SÊNIOR,Home office,Compass.UOL,"
Se ainda não teve espaço para despertar o estatístico dentro de você, nós iremos o ajudar.
Buscamos por pessoas que acreditem no que acreditamos, as novas…
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS - HÍBRIDO,"Rio de Janeiro, RJ",Unic RH,"Consultoria de Recursos Humanos admite Analista de Dados em Rio de Janeiro (Híbrido) para atuar em Tempo integral, De segunda à sexta. Gestão da informação…Postado há 14 dias·",Sem informacao
ANALISTA DE DADOS (INDICADORES),"Centro, RJ",J&T Express Brasil,"
Realizar acompanhamento e follow-up das ações (PMO);
Chegamos para revolucionar o mercado de entregas expressas no país.
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS - VITÓRIA/ES - 1517909,"Vitória, ES",Timenow,"
Garantir o cumprimento da Governança de Dados;
Gestão de Data Warehouse confiável, seguro e acessível;
Ser protagonista nas ações de transformação digital da…
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS - VITÓRIA/ES - 1517909,"Vitória, ES",Timenow,"
Atuar nos fluxos e processos de dados, garantindo melhores praticas em relação a modelagem de dados, deixando os dados prontos para o consumo pelas áreas de…
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS,"Contagem, MG",Grupo Meta RH,"
Atuar no tratamento de imagens, ensinando a máquina a reconhecer imagens de identificação de cilindros e imputando-as através de Inteligência Artificial –…
Postado há 30+ dias·","4,4"
ANALISTA DE DADOS VBA,"São Paulo, SP",GeekHunter,"
Conhecimento extenso dos conceitos de modelagem de dados;
Automatizar Planilhas através de Macros/VBA;
Desenvolver Relatórios Gerenciais em Excel;
Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS JUNIOR/PLENO,"Belo Horizonte, MG",Inklua Servicos Para Inclusao de Pcd Ltda,"Desenvolver, implementar e dar manutenção aos projetos de Business Intelligence do grupo 123; dar suporte, em conjunto com a área funcional, no levantamento…Postado há 30+ dias·",Sem informacao
ANALISTA DE DADOS,"Recife, PE",Datainfo,"
Gerir seu próprio trabalho sinalizando prontamente para a equipe sobre eventuais atrasos ou outros impedimentos.
Postado há 30+ dias·","4,0"
ANALISTA DE DADOS BI,"São Paulo, SP",Moot It Consulting,"
Sólida experiência em modelagem de dados (Transacional e Multidimensional);
Experiencia com o sistema de visualização de dados Microsoft Power BI.
Postado há 25 dias·",Sem informacao
ANALISTA DE DADOS ETL OLAP - ENERGISA,"Belo Horizonte, MG",Stefanini,"
Conhecimento Avançado em Modelagem Dimensional;
Codificar relatorios Dashboards utilizando Exploração / Analise Micro Strategy e Power BI;
Postado há 6 dias·","3,8"
ANALISTA DE DADOS - VILA MAMEDINA,"Lençóis Paulista, SP",Jobbol,"Provedor de internet admite Analista de Dados em Lençóis Paulista (Vila Mamedina) para atuar em Tempo integral, Comercial. Será responsável pelo…Postado há 9 dias·",Sem informacao
